elapsed_s,temp_c,power_mw
207.36251592636108,53.0,5334.0
207.61548113822937,52.5,5453.0
207.86844110488892,52.5,5533.0
208.121084690094,52.0,4927.0
208.37754583358765,52.0,4967.0
208.64065074920654,51.0,4428.0
208.8931601047516,51.5,4654.0
209.14594721794128,51.5,4541.0
209.4002718925476,52.5,5342.0
209.6528570652008,51.5,4927.0
209.90526270866394,52.0,5191.0
210.15815019607544,52.0,5191.0
210.41064715385437,53.0,5382.0
210.6634714603424,51.5,5080.0
210.91908407211304,52.0,5311.0
211.17175722122192,52.5,5723.0
211.43998885154724,52.0,5493.0
211.69247436523438,53.5,5723.0
211.94651341438293,53.5,5643.0
212.1989049911499,52.5,5713.0
212.45133876800537,52.0,5302.0
212.70470786094666,52.5,5603.0
212.9580955505371,51.5,5422.0
213.21067118644714,51.5,5231.0
213.46347427368164,51.0,4428.0
213.7163963317871,50.5,3963.0
213.96917033195496,50.0,4004.0
214.2219533920288,51.5,4662.0
214.47505903244019,51.0,4581.0
214.72988057136536,52.0,5231.0
214.98333930969238,52.0,5564.0
215.23650431632996,52.0,5302.0
215.4888973236084,52.0,5080.0
215.74138617515564,52.0,5382.0
215.99490594863892,53.0,5603.0
216.2474513053894,52.0,5000.0
216.49993801116943,51.5,4508.0
216.75238919258118,52.5,5080.0
217.00482559204102,53.0,5000.0
217.261549949646,52.5,5000.0
217.51494574546814,52.5,5683.0
217.76807236671448,54.5,6455.0
218.02161979675293,52.0,5413.0
218.2744710445404,53.5,5972.0
218.52791261672974,52.5,5342.0
218.78152060508728,52.0,5413.0
219.03413343429565,52.5,5342.0
219.2896444797516,52.0,4541.0
219.5421130657196,52.0,5382.0
219.79449200630188,52.0,5223.0
220.04921078681946,52.5,5342.0
220.31652975082397,52.0,5342.0
220.57032346725464,52.5,5191.0
220.82269048690796,53.0,5374.0
221.07524728775024,53.5,5643.0
221.32780385017395,52.5,5972.0
221.58049249649048,53.5,5493.0
221.8375689983368,52.5,5573.0
222.09029579162598,53.0,5533.0
222.34314155578613,52.5,5151.0
222.5965473651886,52.5,4927.0
222.8502278327942,52.0,4541.0
223.10260581970215,51.5,4815.0
223.35499787330627,52.0,5000.0
223.60734224319458,52.5,5040.0
223.85979890823364,52.0,5342.0
224.11247372627258,53.0,5191.0
224.36499977111816,52.5,5263.0
224.61774134635925,53.5,5453.0
224.87031888961792,53.0,5111.0
225.12270975112915,53.5,5453.0
225.377094745636,52.5,5271.0
225.62960529327393,53.0,5533.0
225.88424611091614,52.5,5302.0
226.1371409893036,53.0,5453.0
226.3897683620453,53.5,5271.0
226.64235067367554,53.5,5493.0
226.895094871521,52.0,5302.0
227.1476788520813,52.5,5643.0
227.40039443969727,52.5,5302.0
227.65308833122253,51.0,4815.0
227.9058539867401,50.5,4004.0
228.15858387947083,50.5,3929.0
228.41124057769775,51.5,4548.0
228.66391587257385,52.0,4815.0
228.91650485992432,52.5,5080.0
229.16916275024414,52.5,5493.0
229.42195105552673,52.0,5080.0
229.67440366744995,53.5,5382.0
229.9280309677124,53.5,5643.0
230.18057298660278,52.5,5302.0
230.43304133415222,52.5,4960.0
230.68566751480103,53.5,5374.0
230.93825435638428,52.5,4694.0
231.19087386131287,53.0,5263.0
231.44404196739197,54.5,5972.0
231.69675612449646,53.5,6081.0
231.9536156654358,53.0,5634.0
232.20646834373474,52.0,5603.0
232.46770596504211,52.5,5191.0
232.72429871559143,52.0,5342.0
232.97696709632874,52.5,5342.0
233.23038935661316,51.5,4468.0
233.48334407806396,52.0,5191.0
233.73691654205322,52.5,5111.0
233.9899046421051,53.5,5603.0
234.24241852760315,52.5,5342.0
234.4949722290039,53.0,5524.0
234.747563123703,53.5,5413.0
235.00014805793762,53.5,5231.0
235.25482892990112,52.5,4887.0
235.5075647830963,53.5,5832.0
235.76106119155884,53.0,5151.0
236.01378273963928,53.0,5823.0
236.26634573936462,53.0,5151.0
236.518869638443,52.0,4887.0
236.77151584625244,52.0,4694.0
237.0239770412445,52.0,4354.0
237.27649593353271,51.5,4581.0
237.52889847755432,52.0,5263.0
237.7815716266632,53.5,5374.0
238.03412628173828,52.5,5151.0
238.28694105148315,52.5,5342.0
238.53950691223145,53.0,5484.0
238.79376029968262,52.0,5080.0
239.04619598388672,53.0,5334.0
239.2987561225891,52.0,5183.0
239.551593542099,53.0,5263.0
239.80401158332825,53.0,5302.0
240.0579481124878,53.0,5294.0
240.3104121685028,53.5,5334.0
240.56291508674622,53.5,5564.0
240.81659269332886,53.0,5302.0
241.0763645172119,53.0,5444.0
241.32899832725525,52.0,5334.0
241.5826859474182,52.0,5223.0
241.83560061454773,51.0,3963.0
242.08821153640747,50.5,4038.0
242.3409457206726,51.0,3923.0
242.59393215179443,52.0,4807.0
242.84662318229675,51.0,4347.0
243.09920454025269,53.0,5753.0
243.35190606117249,53.0,5223.0
243.60442066192627,52.5,5444.0
243.85705471038818,53.0,5665.0
244.1099464893341,53.5,5555.0
244.36247754096985,52.5,5334.0
244.61528038978577,53.0,5063.0
244.86779069900513,52.5,4880.0
245.125736951828,52.0,4567.0
245.37823009490967,54.5,5783.0
245.63103008270264,53.0,5625.0
245.88384318351746,54.0,6091.0
246.15552711486816,54.0,5793.0
246.40870118141174,53.0,5564.0
246.6689989566803,53.0,5413.0
246.92205500602722,52.5,5191.0
247.1761064529419,53.0,5191.0
247.4287269115448,51.0,4347.0
247.68329501152039,52.0,4508.0
247.94086027145386,53.5,5564.0
248.1975634098053,52.5,5231.0
248.45077228546143,53.5,5683.0
248.7032299041748,53.5,5753.0
248.9557569026947,53.5,5533.0
249.21311450004578,53.5,5453.0
249.46587991714478,53.0,5374.0
249.71834087371826,53.5,5564.0
249.97110271453857,53.5,5484.0
250.2236635684967,53.5,5342.0
250.4760501384735,54.0,5374.0
250.72865200042725,53.0,5080.0
250.9811680316925,52.5,4662.0
251.23367881774902,52.0,4314.0
251.48620653152466,53.0,4960.0
251.73874974250793,53.0,5533.0
251.9914824962616,53.0,5111.0
252.2448127269745,53.5,5382.0
252.49737882614136,53.0,5151.0
252.7497673034668,52.5,4887.0
253.00217413902283,53.0,5151.0
253.254638671875,53.5,5453.0
253.5072479248047,53.5,5302.0
253.75994300842285,53.0,5484.0
254.01700592041016,53.0,5151.0
254.27240824699402,53.5,5484.0
254.52674770355225,53.5,5524.0
254.7812638282776,53.0,5000.0
255.0389986038208,53.5,5302.0
255.29133558273315,52.5,5151.0
255.5438117980957,53.0,5334.0
255.79657196998596,52.5,4847.0
256.0493059158325,52.0,3923.0
256.30222392082214,52.0,4347.0
256.5555441379547,51.5,4428.0
256.80837535858154,52.0,4199.0
257.06125020980835,52.0,5151.0
257.3168420791626,53.5,5643.0
257.58425974845886,52.5,5453.0
257.8415913581848,53.5,5643.0
258.09549832344055,53.5,5493.0
258.348509311676,54.0,5342.0
258.60099267959595,53.5,5151.0
258.85363006591797,52.5,4654.0
259.10609316825867,53.0,5302.0
259.3585395812988,52.5,4960.0
259.61272525787354,54.0,5453.0
259.8652722835541,55.0,6160.0
260.11929988861084,53.0,5744.0
260.3725986480713,54.5,5783.0
260.625226020813,53.0,5524.0
260.8777828216553,53.5,5674.0
261.1311357021332,53.0,5524.0
261.3841462135315,53.0,5342.0
261.6484227180481,52.0,4581.0
261.90128803253174,52.5,4775.0
262.15919256210327,52.5,5080.0
262.4120030403137,53.5,5263.0
262.67089223861694,54.0,5643.0
262.92382884025574,53.5,5493.0
263.17998909950256,53.0,5040.0
263.4324367046356,53.0,5151.0
263.6848933696747,53.5,5151.0
263.93948554992676,53.5,5302.0
264.1920394897461,55.0,5564.0
264.4445552825928,53.0,5302.0
264.69756412506104,54.0,5302.0
264.95005559921265,53.0,5183.0
265.20267963409424,52.5,4887.0
265.4550664424896,53.0,4654.0
265.7074375152588,53.0,4847.0
265.95988941192627,53.0,4887.0
266.21232175827026,53.0,5151.0
266.4652490615845,53.5,5151.0
266.7176401615143,53.5,5191.0
266.97132182121277,53.5,5040.0
267.22377133369446,53.5,4960.0
267.4761869907379,53.5,5223.0
267.7286603450775,54.0,5413.0
267.9815809726715,53.0,5453.0
268.23454308509827,54.0,5263.0
268.48839688301086,53.0,5342.0
268.740909576416,54.5,5413.0
268.99357175827026,54.0,5932.0
269.2461271286011,53.5,5374.0
269.49894309043884,53.5,5603.0
269.75178837776184,53.0,5374.0
270.0051021575928,53.0,5263.0
270.25889825820923,52.5,4233.0
270.51155400276184,52.5,4078.0
270.7642045021057,52.5,4038.0
271.0173213481903,52.5,4694.0
271.2704384326935,52.5,4807.0
271.523268699646,53.0,5634.0
271.77621269226074,53.0,5231.0
272.02887630462646,53.0,5374.0
272.2816438674927,54.0,5713.0
272.53411626815796,53.5,5493.0
272.78737926483154,54.0,5342.0
273.0398712158203,53.0,5191.0
273.2924439907074,52.5,4387.0
273.5450429916382,53.5,5080.0
273.79758954048157,55.0,6228.0
274.0501844882965,55.0,5674.0
274.30279302597046,56.0,6091.0
274.55523347854614,53.0,5533.0
274.8086807727814,55.0,5942.0
275.0613076686859,53.5,5564.0
275.31402039527893,53.5,5263.0
275.5666654109955,52.5,5342.0
275.819269657135,51.5,3889.0
276.0721607208252,52.5,4735.0
276.32685947418213,53.0,5191.0
276.57949113845825,53.0,5263.0
276.83209681510925,53.5,5151.0
277.08459854125977,53.5,5683.0
277.33706879615784,53.0,5342.0
277.5895788669586,54.0,5564.0
277.84207820892334,54.0,5382.0
278.0948929786682,54.0,5524.0
278.34748363494873,55.5,6228.0
278.60001492500305,54.5,5942.0
278.8527054786682,53.5,5382.0
279.1054997444153,53.0,5040.0
279.3578624725342,53.0,4654.0
279.6106061935425,53.0,4085.0
279.8629388809204,53.0,5000.0
280.11545991897583,55.0,5382.0
280.36784052848816,53.5,5151.0
280.6215822696686,54.0,5453.0
280.8741629123688,54.5,5342.0
281.12670612335205,53.5,5080.0
281.37910866737366,53.5,5382.0
281.63291692733765,54.0,5533.0
281.8864390850067,53.5,5723.0
282.13896584510803,54.5,5603.0
282.3916313648224,55.0,5484.0
282.6440806388855,54.5,5413.0
282.8969385623932,53.5,5493.0
283.1495010852814,54.5,5524.0
283.4020791053772,54.0,5453.0
283.6548264026642,52.5,5263.0
283.9075217247009,52.5,5302.0
284.16037130355835,52.0,4159.0
284.4131338596344,51.5,3929.0
284.6662528514862,51.5,4085.0
284.9189281463623,52.0,4654.0
285.17159485816956,53.0,5031.0
285.43637347221375,53.5,5382.0
285.6890733242035,53.0,5263.0
285.9417541027069,54.5,5723.0
286.19411396980286,53.0,5382.0
286.44668674468994,55.0,5603.0
286.7017424106598,53.0,5000.0
286.9541366100311,53.0,5191.0
287.2068467140198,53.0,4702.0
287.45919156074524,54.5,5493.0
287.7115275859833,53.0,5080.0
287.96391773223877,53.5,5453.0
288.21672773361206,56.0,6455.0
288.4771316051483,54.5,5753.0
288.72963976860046,56.0,6318.0
288.98422026634216,53.5,5342.0
289.23776865005493,53.5,5422.0
289.49058413505554,53.5,5342.0
289.7432539463043,52.0,4004.0
289.9964518547058,53.5,4775.0
290.2497284412384,53.0,4967.0
290.5024456977844,53.0,5382.0
290.75514030456543,53.0,5223.0
291.00771927833557,53.5,5342.0
291.26054763793945,53.5,5342.0
291.51306319236755,53.5,5191.0
291.7663748264313,53.0,5000.0
292.0203733444214,53.0,5493.0
292.2728042602539,53.5,5713.0
292.52558517456055,53.5,5634.0
292.7785265445709,54.0,5342.0
293.03190636634827,54.0,5191.0
293.2846829891205,53.5,4960.0
293.53922724723816,53.5,4541.0
293.7917366027832,53.0,4541.0
294.04928493499756,53.5,5080.0
294.3016982078552,53.5,5302.0
294.5541920661926,53.5,5151.0
294.8066475391388,54.0,5191.0
295.05909633636475,53.5,5413.0
295.3115792274475,53.5,5271.0
295.5639395713806,53.5,5151.0
295.8177170753479,53.5,5263.0
296.0702533721924,53.5,5151.0
296.3240542411804,54.0,5713.0
296.57711577415466,54.5,5643.0
296.8298568725586,54.0,5713.0
297.082421541214,53.0,5524.0
297.335001707077,55.0,5413.0
297.58752846717834,53.5,5413.0
297.84015226364136,54.5,5413.0
298.0928304195404,53.5,5342.0
298.3454313278198,53.0,5231.0
298.5986957550049,51.5,4044.0
298.85208797454834,51.5,3963.0
299.1051027774811,52.5,4622.0
299.3578064441681,53.0,5040.0
299.6103518009186,52.5,4735.0
299.86271834373474,54.0,5564.0
300.11522150039673,53.0,5040.0
300.36758518218994,53.5,5342.0
300.6201345920563,54.5,5533.0
300.8727316856384,54.5,5111.0
301.1253774166107,53.5,4960.0
301.3777451515198,54.0,4887.0
301.630215883255,53.5,5111.0
301.88269305229187,53.0,4735.0
302.13604259490967,54.0,5413.0
302.3886013031006,53.5,5524.0
302.64131903648376,54.0,5564.0
302.8937785625458,55.0,5783.0
303.1463634967804,53.5,5413.0
303.4092626571655,55.0,5863.0
303.6620581150055,54.0,5453.0
303.9152545928955,53.5,5120.0
304.1677768230438,53.5,5342.0
304.4206681251526,53.0,4694.0
304.68351674079895,53.5,5382.0
304.94015669822693,54.0,5342.0
305.1927402019501,53.5,5342.0
305.44523644447327,55.0,5453.0
305.69779992103577,54.0,5382.0
305.95129656791687,54.0,5342.0
306.2162959575653,54.0,5334.0
306.46992540359497,53.5,5231.0
306.72230315208435,55.0,5793.0
306.97484397888184,54.5,5493.0
307.22735047340393,53.5,5183.0
307.4801878929138,55.0,5000.0
307.7326703071594,53.5,4581.0
307.98511028289795,53.0,4775.0
308.23756742477417,54.0,5111.0
308.49048256874084,53.5,4622.0
308.7433009147644,53.5,5040.0
308.9965386390686,54.5,5462.0
309.2510907649994,54.0,5000.0
309.5034372806549,54.0,5040.0
309.7558948993683,54.0,5271.0
310.0084671974182,54.0,4815.0
310.2608530521393,54.0,5263.0
310.51362204551697,54.0,5493.0
310.7672071456909,55.0,5120.0
311.0197412967682,54.0,5342.0
311.272310256958,54.0,5793.0
311.52495646476746,54.0,5674.0
311.7776279449463,54.0,5493.0
312.0302367210388,54.5,5643.0
312.28268575668335,55.0,5342.0
312.5351529121399,53.5,5191.0
312.7878727912903,53.0,5302.0
313.04069805145264,52.0,4044.0
313.2937424182892,52.0,3963.0
313.54659271240234,52.5,4273.0
313.79927039146423,53.5,5191.0
314.05220222473145,53.5,5191.0
314.3048286437988,53.0,5263.0
314.55994987487793,54.0,5902.0
314.8134479522705,53.5,4960.0
315.0661256313324,55.0,5493.0
315.31877303123474,54.5,5263.0
315.57979369163513,54.0,5191.0
315.83252787590027,54.0,4662.0
316.0849733352661,53.5,4960.0
316.33754324913025,54.0,4702.0
316.5925557613373,53.5,5151.0
316.84735107421875,55.5,6415.0
317.10007071495056,54.5,5524.0
317.35269689559937,56.5,6376.0
317.60529017448425,53.5,5223.0
317.85799837112427,55.5,5942.0
318.1105716228485,53.5,5342.0
318.36312675476074,54.0,5151.0
318.61577463150024,53.5,5080.0
318.86841917037964,53.5,4541.0
319.1363728046417,54.0,5524.0
319.3890287876129,54.5,5151.0
319.64152932167053,54.0,5342.0
319.8940019607544,54.0,5231.0
320.14656472206116,55.0,5863.0
320.39930725097656,55.0,5342.0
320.65158796310425,54.5,5533.0
320.90399646759033,53.5,5453.0
321.1563708782196,53.5,5040.0
321.4087326526642,54.0,5453.0
321.66165590286255,54.0,5453.0
321.9149363040924,54.0,5160.0
322.16745376586914,54.0,4694.0
322.42081665992737,53.5,4927.0
322.67410802841187,53.0,4815.0
322.9275562763214,53.5,4694.0
323.18053936958313,54.0,5120.0
323.4409613609314,53.5,5040.0
323.69354701042175,54.5,5263.0
323.94617676734924,54.0,5263.0
324.19861030578613,55.5,5453.0
324.46048402786255,54.0,5191.0
324.7143204212189,55.0,5453.0
324.96676898002625,54.0,5080.0
325.2197804450989,55.0,5263.0
325.4730520248413,55.0,5674.0
325.7258017063141,55.0,5603.0
325.9786899089813,54.5,5533.0
326.2319006919861,54.0,5573.0
326.48445558547974,53.5,5342.0
326.73712396621704,53.5,5382.0
326.9898567199707,53.5,5111.0
327.2425436973572,53.0,5080.0
327.4954376220703,52.5,4273.0
327.74820041656494,53.0,4807.0
328.0011079311371,52.5,4240.0
328.25576162338257,52.5,4354.0
328.511216878891,54.0,5302.0
328.76413130760193,54.0,5713.0
329.01684641838074,54.0,5191.0
329.26945900917053,54.0,5374.0
329.52245450019836,54.0,5453.0
329.77499175071716,54.5,5382.0
330.0274739265442,54.5,5271.0
330.28001379966736,54.0,5000.0
330.53253149986267,54.5,4967.0
330.7850122451782,54.0,5040.0
331.03764295578003,55.5,5713.0
331.2902066707611,54.0,5634.0
331.5429949760437,55.5,6002.0
331.795795917511,54.0,5374.0
332.04837131500244,56.0,6041.0
332.30344414711,54.0,5524.0
332.55618810653687,54.5,5484.0
332.8095774650574,54.0,5342.0
333.0622251033783,52.5,3848.0
333.3150067329407,53.0,4735.0
333.5676498413086,54.0,5040.0
333.8201973438263,54.0,5334.0
334.0727598667145,55.0,4920.0
334.32541155815125,54.5,5533.0
334.57792949676514,54.0,5302.0
334.83490800857544,53.5,5231.0
335.0874493122101,53.5,4960.0
335.3401346206665,54.0,5080.0
335.5927839279175,55.0,5942.0
335.84537839889526,54.5,5603.0
336.0978989601135,54.5,5524.0
336.35071659088135,54.0,4815.0
336.60393834114075,54.0,4815.0
336.85662174224854,54.0,4581.0
337.10905623435974,53.5,4468.0
337.3614399433136,53.5,5040.0
337.61380553245544,54.0,5080.0
337.8662395477295,54.5,5120.0
338.11873388290405,54.5,5191.0
338.3710958957672,54.5,5151.0
338.62373638153076,55.0,5453.0
338.8762505054474,54.0,5191.0
339.1290054321289,54.0,5422.0
339.3816707134247,55.0,5271.0
339.63423466682434,55.5,5713.0
339.8876750469208,54.5,5493.0
340.14008593559265,54.0,5223.0
340.39278507232666,54.0,5723.0
340.6455593109131,54.5,5533.0
340.90566301345825,54.0,5493.0
341.1584951877594,54.0,5342.0
341.4110367298126,53.5,5413.0
341.66390657424927,53.5,5231.0
341.91690373420715,52.5,4044.0
342.1696832180023,52.0,4044.0
342.4225399494171,53.0,4508.0
342.67536902427673,53.5,4735.0
342.9282236099243,53.5,4314.0
343.1809546947479,54.0,5564.0
343.4341366291046,54.0,5493.0
343.68677854537964,54.5,5223.0
343.93987917900085,55.0,5713.0
344.1929225921631,54.5,5071.0
344.445818901062,55.0,5603.0
344.69828486442566,54.0,5342.0
344.9507761001587,55.0,5080.0
345.2030465602875,53.5,4273.0
345.4553418159485,54.5,5334.0
345.7095696926117,55.0,5713.0
345.9650926589966,54.5,5071.0
346.22021889686584,54.5,5484.0
346.4844925403595,55.5,5893.0
346.74112200737,54.0,5643.0
346.99369263648987,54.5,5382.0
347.24631667137146,54.5,5524.0
347.4991662502289,54.0,5223.0
347.7518062591553,53.5,4387.0
348.0045397281647,54.0,5071.0
348.25708055496216,54.0,5111.0
348.50963592529297,54.5,5413.0
348.7625663280487,54.5,5524.0
349.01524090766907,54.5,5564.0
349.2678732872009,54.5,5040.0
349.52030420303345,54.5,5342.0
349.77276515960693,54.0,5040.0
350.02548456192017,55.0,5302.0
350.2779715061188,55.0,5932.0
350.53072214126587,55.0,5753.0
350.7834668159485,55.0,5382.0
351.035973072052,54.5,5111.0
351.28850626945496,55.0,5080.0
351.54096269607544,53.5,4428.0
351.794380903244,54.5,5040.0
352.0477957725525,54.5,5302.0
352.30035853385925,54.0,5191.0
352.55279541015625,54.0,5191.0
352.8062744140625,53.5,4775.0
353.05988693237305,54.0,4775.0
353.3123707771301,55.0,5191.0
353.56569170951843,54.0,5151.0
353.8182520866394,54.5,5524.0
354.0736618041992,55.5,5753.0
354.3262505531311,54.5,5413.0
354.57876229286194,54.5,5524.0
354.831250667572,55.0,5533.0
355.0837724208832,54.5,5453.0
355.33637022972107,54.5,5533.0
355.5888214111328,54.5,5191.0
355.8415801525116,54.0,5382.0
356.094300031662,53.0,4735.0
356.3470151424408,52.5,4044.0
356.5996940135956,53.0,4044.0
356.8523931503296,54.0,4541.0
357.1051354408264,53.0,4233.0
357.35793948173523,54.0,5564.0
357.6109504699707,54.5,5453.0
357.86431336402893,54.5,5382.0
358.1249749660492,54.0,5111.0
358.3778827190399,55.0,5382.0
358.6302299499512,55.0,5413.0
358.8829493522644,54.5,5080.0
359.1355068683624,54.5,4775.0
359.3879945278168,54.0,4847.0
359.6404917240143,55.0,5231.0
359.90154790878296,54.5,5000.0
360.1539225578308,56.5,5972.0
360.4065568447113,54.5,5231.0
360.6650550365448,56.0,5674.0
360.91767621040344,54.0,5413.0
361.17004656791687,55.5,5564.0
361.4226989746094,54.0,5413.0
361.675265789032,54.0,5413.0
361.9280824661255,53.0,4702.0
362.18108797073364,53.5,4654.0
362.43598341941833,54.5,5302.0
362.68851232528687,54.5,5263.0
362.94105291366577,54.5,5302.0
363.19376826286316,54.5,5151.0
363.4462733268738,55.0,5713.0
363.6989140510559,55.0,5603.0
363.95165061950684,54.5,5151.0
364.20413184165955,55.5,5902.0
364.45774722099304,56.0,5683.0
364.71562242507935,54.5,5000.0
364.969078540802,55.5,5382.0
365.2217552661896,54.0,4960.0
365.47446155548096,54.5,4887.0
365.7331004142761,54.0,4767.0
365.98566722869873,54.5,5151.0
366.2380335330963,54.5,4967.0
366.49085998535156,54.5,5643.0
366.74324107170105,54.5,5151.0
366.99561762809753,54.5,5453.0
367.2483184337616,54.5,5263.0
367.50090742111206,54.5,5263.0
367.7535638809204,54.5,5231.0
368.0059549808502,55.0,5382.0
368.2655498981476,55.0,5493.0
368.5179235935211,54.5,5223.0
368.7704963684082,55.0,5564.0
369.0232696533203,55.5,5223.0
369.2758541107178,55.5,5603.0
369.528692483902,54.0,5374.0
369.78145813941956,54.5,5413.0
370.0339434146881,54.5,5413.0
370.2865209579468,54.5,5342.0
370.5391902923584,53.0,4394.0
370.79194021224976,52.5,4004.0
371.04472947120667,54.0,4654.0
371.297935962677,54.0,4314.0
371.5504882335663,53.0,3923.0
371.80407094955444,54.0,5223.0
372.057564496994,54.5,5191.0
372.3101406097412,55.0,5111.0
372.56304478645325,55.0,5713.0
372.81625175476074,54.5,5342.0
373.0689043998718,55.5,5493.0
373.32143688201904,54.5,5231.0
373.57400035858154,54.0,5231.0
373.8280100822449,54.0,4468.0
374.080424785614,54.5,5000.0
374.3329916000366,56.0,5643.0
374.58540654182434,55.5,5564.0
374.83860635757446,56.0,6120.0
375.0922386646271,55.0,5793.0
375.34748005867004,55.5,5453.0
375.60018157958984,54.5,5342.0
375.85302805900574,55.0,5294.0
376.11181592941284,54.0,5382.0
376.364625453949,53.0,3848.0
376.6176116466522,53.5,4508.0
376.8704149723053,54.5,5000.0
377.1230912208557,54.5,5342.0
377.3755202293396,55.0,5342.0
377.6280765533447,54.5,5493.0
377.8805251121521,54.5,5382.0
378.1332457065582,55.0,5674.0
378.3859431743622,55.0,5040.0
378.6388306617737,56.0,5753.0
378.893568277359,55.5,5524.0
379.146124124527,54.5,4927.0
379.3985950946808,55.0,5040.0
379.6510944366455,55.5,5302.0
379.90397453308105,54.5,5040.0
380.1564073562622,54.5,4775.0
380.40887928009033,54.5,4541.0
380.66137528419495,54.5,4960.0
380.9167516231537,55.0,5524.0
381.1694130897522,55.0,5231.0
381.4218900203705,54.5,5191.0
381.67440962791443,54.0,4807.0
381.9267818927765,54.5,5160.0
382.1792182922363,55.0,5302.0
382.43156337738037,55.5,5493.0
382.68413639068604,54.0,4847.0
382.9368169307709,56.0,5643.0
383.18937826156616,55.5,5453.0
383.4418218135834,56.0,5382.0
383.6943323612213,55.0,5753.0
383.9535677433014,54.5,5674.0
384.20621252059937,54.5,5342.0
384.45876908302307,54.0,5342.0
384.71137046813965,54.5,5302.0
384.9646112918854,54.0,4085.0
385.21756744384766,54.0,4004.0
385.47030448913574,54.0,4314.0
385.72339272499084,53.0,4273.0
385.97603154182434,54.0,4960.0
386.22846126556396,55.0,5683.0
386.4810185432434,54.5,5263.0
386.73360204696655,54.5,5524.0
386.9863483905792,55.0,5374.0
387.23871088027954,55.5,5413.0
387.49139380455017,55.5,5342.0
387.7438814640045,55.0,5191.0
387.997665643692,54.0,4273.0
388.2502770423889,55.0,4920.0
388.5032048225403,56.0,6011.0
388.75578927993774,55.5,5484.0
389.00870394706726,55.0,5413.0
389.2612109184265,55.5,5713.0
389.5137550830841,55.5,5603.0
389.76650857925415,55.0,5533.0
390.018976688385,54.5,5493.0
390.27161979675293,54.5,5000.0
390.5245599746704,54.5,4574.0
390.77733278274536,54.5,4574.0
391.03710985183716,55.0,5555.0
391.28985953330994,55.0,5413.0
391.54260540008545,55.0,5643.0
391.79517126083374,56.0,5413.0
392.0475695133209,55.0,5453.0
392.3002116680145,55.5,5302.0
392.5530264377594,55.5,5453.0
392.8060345649719,56.5,5902.0
393.05848717689514,56.0,5674.0
393.31126523017883,54.5,5413.0
393.5644874572754,55.0,5342.0
393.81701946258545,54.5,5000.0
394.0694992542267,54.0,4428.0
394.3218448162079,55.0,4960.0
394.5744879245758,55.0,5302.0
394.82684540748596,55.0,5111.0
395.07977771759033,55.0,5191.0
395.3335814476013,56.5,5603.0
395.58604550361633,55.5,5223.0
395.83895921707153,55.0,5342.0
396.09212946891785,55.0,5111.0
396.34458923339844,55.0,5111.0
396.59694933891296,56.0,5634.0
396.85078716278076,55.5,5493.0
397.1034550666809,55.5,5564.0
397.3559875488281,55.0,5493.0
397.61062932014465,55.5,5713.0
397.86320877075195,55.0,5643.0
398.11594319343567,54.5,5382.0
398.36871123313904,55.0,5302.0
398.62167954444885,54.5,5342.0
398.87419533729553,54.0,4240.0
399.12684965133667,53.5,4044.0
399.3795075416565,54.0,4347.0
399.63220858573914,54.0,4501.0
399.88504672050476,54.0,5071.0
400.1387412548065,55.0,5071.0
400.3917660713196,55.0,5302.0
400.6445233821869,54.5,5302.0
400.89944529533386,55.0,5413.0
401.1533558368683,55.5,5603.0
401.40693521499634,55.0,5183.0
401.65938663482666,55.5,5040.0
401.9117238521576,54.5,4880.0
402.16555404663086,55.5,4807.0
402.4196789264679,54.5,5111.0
402.6733114719391,56.5,6051.0
402.92605996131897,57.0,5832.0
403.17873334884644,56.0,5564.0
403.4332160949707,57.0,6347.0
403.6864130496979,55.0,5302.0
403.93898129463196,55.0,5533.0
404.1924328804016,54.5,5374.0
404.44516611099243,54.5,4694.0
404.700088262558,54.5,4654.0
404.95317482948303,54.5,5040.0
405.2076599597931,55.0,5334.0
405.46042108535767,55.5,5863.0
405.71424746513367,55.5,5704.0
405.96767497062683,55.5,5674.0
406.220755815506,55.0,5674.0
406.47419905662537,56.0,5302.0
406.7268054485321,56.0,5413.0
406.9806206226349,55.5,5674.0
407.2331573963165,55.0,5382.0
407.4891345500946,55.5,5564.0
407.74177598953247,55.5,5151.0
407.99471616744995,54.5,4847.0
408.24716567993164,54.5,4548.0
408.5000627040863,55.0,4775.0
408.7523956298828,54.5,4735.0
409.00489044189453,55.0,5111.0
409.25750708580017,55.0,5484.0
409.5135295391083,55.5,5223.0
409.76885199546814,55.0,5031.0
410.0230531692505,55.0,5263.0
410.27897477149963,55.0,5111.0
410.53131890296936,55.0,5223.0
410.78380703926086,55.5,5603.0
411.03756403923035,56.5,5453.0
411.2900116443634,56.5,5263.0
411.54256081581116,55.0,5453.0
411.79588770866394,55.0,5302.0
412.0484070777893,55.5,5342.0
412.3008840084076,56.0,5453.0
412.55365681648254,55.0,5342.0
412.8066759109497,54.5,5111.0
413.0615909099579,54.5,5302.0
413.3158702850342,53.5,4815.0
413.568603515625,53.5,4004.0
413.82205271720886,53.5,4273.0
414.0753493309021,53.5,4159.0
414.32887411117554,55.0,5674.0
414.5827205181122,55.0,5151.0
414.835330247879,55.5,5342.0
415.0878813266754,55.5,5564.0
415.34092378616333,56.0,5374.0
415.59336733818054,55.5,5302.0
415.8457009792328,56.5,5484.0
416.10230684280396,55.0,5263.0
